uniprot_id,data_split
P09172,train/val
P09626,train/val
P20648,train/val
P19156,train/val
P50996,train/val
Q9UQL6,train/val
Q9Z2V6,train/val
Q5RJZ2,train/val
Q9XDB3,train/val
P49287,train/val
P06737,train/val
P09811,train/val
Q9ET01,train/val
Q9R1U7,train/val
O88909,train/val
Q9R141,train/val
Q9Z306,train/val
Q9H015,train/val
Q96QA9,train/val
O15438,train/val
Q63089,train/val
O08966,train/val
Q5RLM2,train/val
P04000,train/val
Q4Q5S8,train/val
P83858,train/val
Q8R413,train/val
Q9JKL1,train/val
Q97R46,train/val
Q96C86,train/val
P25799,train/val
P21741,train/val
P26927,train/val
P27028,train/val
Q16548,train/val
Q24498,train/val
Q61221,train/val
P28305,train/val
P0C6E9,train/val
Q5IB64,train/val
O00443,train/val
P00830,train/val
Q8SPZ1,train/val
Q01776,train/val
P30969,train/val
Q9MZI6,train/val
P30968,train/val
Q8TCW9,train/val
Q47245,train/val
P0AES4,train/val
J2X497,train/val
Q6XEC0,train/val
Q840P9,train/val
P16788,train/val
A7LB47,train/val
Q9JIM1,train/val
Q61672,train/val
O54699,train/val
Q9HC16,train/val
Q9HD26,train/val
Q9QUQ5,train/val
Q9UBN4,train/val
Q9UIF8,train/val
Q9Y4P1,train/val
P19224,train/val
P87108,train/val
P98073,train/val
Q00G26,train/val
Q04637,train/val
Q14974,train/val
Q2TB90,train/val
Q4Q090,train/val
Q61009,train/val
Q66ET0,train/val
C3TRK2,train/val
Q8R3I2,train/val
Q8R493,train/val
P12392,train/val
P28571,train/val
P48067,train/val
P28572,train/val
Q28039,train/val
Q9QZX7,train/val
O94921,train/val
Q6S6F1,train/val
P0AES6,train/val
C3SLN2,train/val
C3SLN3,train/val
A0A080SQT2,train/val
O89017,train/val
P13639,train/val
O43921,train/val
P28873,train/val
Q5ABU7,train/val
P54149,train/val
P25094,train/val
O75874,train/val
Q8IUX4,train/val
P30996,train/val
O00487,train/val
Q9NP58,train/val
Q7Z601,train/val
Q96S53,train/val
P11226,train/val
Q9NNX6,train/val
Q8TDC3,train/val
Q8TDR2,train/val
P06873,train/val
Q08874,train/val
O75030,train/val
Q9GZQ4,train/val
P14756,train/val
O95816,train/val
P40616,train/val
P37800,train/val
P20700,train/val
Q9UPW6,train/val
P63244,train/val
P67812,train/val
P62318,train/val
Q9BVC6,train/val
Q61091,train/val
Q9H461,train/val
Q62245,train/val
Q07889,train/val
Q62685,train/val
Q9Z0Y9,train/val
Q13133,train/val
Q64518,train/val
Q93084,train/val
Q64550,train/val
Q63886,train/val
Q9UNU6,train/val
Q9UPW5,train/val
Q9UQ84,train/val
Q9WTK2,train/val
Q9WTR1,train/val
Q9WUD2,train/val
Q9WUL5,train/val
Q9WUL6,train/val
Q9WUZ9,train/val
Q91WP6,train/val
Q91Y47,train/val
Q92508,train/val
Q96MU7,train/val
Q99497,train/val
Q9BDJ6,train/val
Q9BUT1,train/val
Q9BY66,train/val
Q9BYJ9,train/val
Q9ERS0,train/val
Q8R1P5,train/val
Q9GZR5,train/val
Q9H008,train/val
Q9H2H0,train/val
Q15029,train/val
P17010,train/val
O14933,train/val
Q9NYU2,train/val
Q9NP84,train/val
Q13183,train/val
P40259,train/val
P30203,train/val
P08670,train/val
P24821,train/val
Q07011,train/val
P56856,train/val
P02786,train/val
Q6FI81,train/val
P32942,train/val
P43121,train/val
P02771,train/val
Q6L8Q7,train/val
Q6N021,train/val
Q6NYC1,train/val
Q6P587,train/val
Q9WVC8,train/val
Q9Y223,train/val
Q9Y277,train/val
Q9Y365,train/val
Q9Y3Z3,train/val
Q9Y4E8,train/val
Q9Y657,train/val
Q9Y6A2,train/val
Q9Y6C9,train/val
Q9Y6N5,train/val
Q9YGV3,train/val
Q9JJ09,train/val
Q9NRX4,train/val
Q9P0U4,train/val
Q9R0N0,train/val
Q9UBP0,train/val
Q9UIJ5,train/val
Q9UPY6,train/val
Q9WVS8,train/val
Q13164,train/val
Q9Y508,train/val
Q7Z5K2,train/val
Q8TF42,train/val
Q5T7W0,train/val
P55060,train/val
Q12824,train/val
O75691,train/val
Q9C0J8,train/val
Q6PHN9,train/val
Q15286,train/val
Q6SZW1,train/val
Q6PDS3,train/val
Q6UXH0,train/val
Q6XQN6,train/val
Q6ZMC9,train/val
Q6ZWB6,train/val
Q50H33,train/val
P42766,train/val
Q5T7B8,train/val
Q9VNM1,train/val
P16949,train/val
Q9BVA0,train/val
Q9WTK5,train/val
Q00653,train/val
P25931,train/val
A0A2S9PH42,train/val
P10916,train/val
P11234,train/val
Q9H7E2,train/val
Q9VW75,train/val
P11233,train/val
O75449,train/val
Q8N8U2,train/val
P51114,train/val
Q9HCE7,train/val
P28327,train/val
P48788,train/val
P45378,train/val
P02585,train/val
Q8IU57,train/val
A7E2Y1,train/val
P08590,train/val
Q01449,train/val
P12829,train/val
Q6UXS9,train/val
K7GQZ4,train/val
P12527,train/val
A0A8I3SA30,train/val
P09917,train/val
P48999,train/val
Q99966,train/val
Q61626,train/val
Q16478,train/val
Q63273,train/val
P18077,train/val
Q9Y3U8,train/val
P83881,train/val
P61927,train/val
P61513,train/val
P35998,train/val
P62191,train/val
P43686,train/val
P62333,train/val
P17980,train/val
P62195,train/val
Q13200,train/val
O43242,train/val
O00232,train/val
O00231,train/val
F1LMZ8,train/val
Q15008,train/val
P51665,train/val
Q9UNM6,train/val
Q3MJ16,train/val
Q68DD2,train/val
P53816,train/val
P01911,train/val
Q91ZR5,train/val
P48763,train/val
Q9UBY0,train/val
P50482,train/val
Q9JJH7,train/val
F1LMD7,train/val
B2GV46,train/val
Q3UFD7,train/val
P63173,train/val
P62891,train/val
P55036,train/val
P48556,train/val
P60896,train/val
Q6UB28,train/val
Q8NDH3,train/val
Q9HAU8,train/val
Q9NQH7,train/val
Q9I5U2,train/val
Q9Y6F8,train/val
Q7KZF4,train/val
P30014,train/val
P56159,train/val
P03159,train/val
Q99733,train/val
P62945,train/val
P05388,train/val
P05386,train/val
Q9NQX0,train/val
P13762,train/val
P01223,train/val
Q00024,train/val
P35270,train/val
P9WIS7,train/val
P9WHH9,train/val
Q86VH2,train/val
Q9XSD0,train/val
P48764,train/val
P26432,train/val
P26433,train/val
Q8NFF5,train/val
P9WFK7,train/val
Q5U5Z8,train/val
Q9UP52,train/val
H0VM59,train/val
P06856,train/val
P0A9M5,train/val
O75475,train/val
Q9UVX3,train/val
P20536,train/val
P04303,train/val
O06446,train/val
P13852,train/val
P04273,train/val
P04925,train/val
P40963,train/val
Q08649,train/val
Q2FUW6,train/val
P56282,train/val
Q9NRF9,train/val
Q9AH50,train/val
I2CTQ4,train/val
Q9HBX9,train/val
F1RW91,train/val
Q4QXU5,train/val
Q96LB1,train/val
A0A2J8P2M1,train/val
Q15391,train/val
Q5E9T4,train/val
A6NNZ2,train/val
Q3ZCM7,train/val
Q6NZM9,train/val
P56524,train/val
Q99P99,train/val
P83038,train/val
Q6P3E7,train/val
Q8CH19,train/val
O30527,train/val
O92284,train/val
P06473,train/val
P12824,train/val
F1SH20,train/val
Q8K093,train/val
Q9UKU6,train/val
A0A0Y9T855,train/val
Q9NYW2,train/val
P08397,train/val
Q01853,train/val
P55072,train/val
P20035,train/val
Q9WVC6,train/val
O00141,train/val
Q8N163,train/val
Q9Y617,train/val
Q15785,train/val
Q96FA3,train/val
P43487,train/val
P02794,train/val
O43765,train/val
Q9NXJ5,train/val
A5HC98,train/val
P08587,train/val
Q96X16,train/val
Q03933,train/val
O60237,train/val
Q15746,train/val
P98174,train/val
Q9UIQ6,train/val
P48454,train/val
Q8N8A2,train/val
Q9UPN7,train/val
P51668,train/val
Q9H0A0,train/val
O60361,train/val
P22392,train/val
P49589,train/val
O53488,train/val
I6X8D2,train/val
Q86XP1,train/val
Q8TDX5,train/val
P04021,train/val
P33815,train/val
A0A7H0DN30,train/val
Q08431,train/val
Q10471,train/val
Q16819,train/val
P04179,train/val
Q10981,train/val
Q9NU22,train/val
Q9BZE4,train/val
Q86XP3,train/val
P26196,train/val
P51149,train/val
Q62755,train/val
Q60644,train/val
P41182,train/val
Q13574,train/val
O95848,train/val
Q9H816,train/val
Q9JL15,train/val
Q9Z1Z1,train/val
Q7A2Q4,train/val
Q9JJF9,train/val
D3ZNG3,train/val
P26885,train/val
P62256,train/val
Q9NR63,train/val
D4AD66,train/val
O54852,train/val
Q9NS40,train/val
Q64640,train/val
P55263,train/val
P97535,train/val
Q9UKM7,train/val
P22692,train/val
Q5EGZ1,train/val
O88766,train/val
Q9TT96,train/val
Q7Z4W1,train/val
P43007,train/val
P10144,train/val
O00483,train/val
P06870,train/val
P31321,train/val
P10063,train/val
P23576,train/val
P26048,train/val
P47869,train/val
A0A8P0PFJ8,train/val
P08424,train/val
Q6Y1R5,train/val
P43166,train/val
Q9ERQ8,train/val
P21452,train/val
Q64077,train/val
P22906,train/val
P23589,train/val
Q8WW43,train/val
Q99895,train/val
Q9UHG2,train/val
Q9UDW1,train/val
P50247,train/val
P23526,train/val
P10760,train/val
G1SVH0,train/val
P00502,train/val
P16232,train/val
A8MPY1,train/val
P85973,train/val
A6JPS4,train/val
P30349,train/val
P24527,train/val
P09960,train/val
P19602,train/val
Q9BZJ3,train/val
Q9NNW7,train/val
P29703,train/val
P08419,train/val
P16455,train/val
P0AF12,train/val
P0AF14,train/val
J7QX79,train/val
P24347,train/val
P56192,train/val
P30551,train/val
P32238,train/val
O08786,train/val
Q63931,train/val
P80192,train/val
P49891,train/val
Q9ESF4,train/val
Q6P6R0,train/val
P47897,train/val
P19091,train/val
P15207,train/val
P12938,train/val
Q14940,train/val
P32871,train/val
P42336,train/val
P42337,train/val
A0A0G2K344,train/val
P51580,train/val
P25023,train/val
Q8HXG6,train/val
P08010,train/val
Q15257,train/val
P33260,train/val
P35219,train/val
P28651,train/val
P35563,train/val
P23979,train/val
P32246,train/val
P33704,train/val
P69520,train/val
P30535,train/val
O75493,train/val
P08185,train/val
P30281,train/val
Q01579,train/val
Q96WJ0,train/val
P26993,train/val
P47204,train/val
P25084,train/val
Q9HVW7,train/val
O69002,train/val
Q9EY48,train/val
Q9RMS5,train/val
Q02765,train/val
A5U6Z7,train/val
P9WP25,train/val
P9WMF9,train/val
P9WNX1,train/val
P9WJN3,train/val
P9WPJ9,train/val
P9WIL5,train/val
P9WI73,train/val
P01588,train/val
P21860,train/val
Q99755,train/val
Q99759,train/val
Q99835,train/val
P97698,train/val
P56726,train/val
Q99N23,train/val
Q9BPW9,train/val
Q9BRS2,train/val
P04792,train/val
P05162,train/val
P05182,train/val
Q962Y6,train/val
Q9UM07,train/val
Q96QU1,train/val
P97287,train/val
P97321,train/val
P97520,train/val
Q99489,train/val
Q99558,train/val
O60333,train/val
O60678,train/val
O60883,train/val
O60930,train/val
O62855,train/val
O69773,train/val
O75355,train/val
P22079,train/val
P26637,train/val
O52327,train/val
Q86Z02,train/val
Q8BLF1,train/val
P35218,train/val
Q15904,train/val
Q86TI2,train/val
Q8BVG4,train/val
E1BI31,train/val
Q8NER1,train/val
Q8WXA8,train/val
P29411,train/val
P29452,train/val
P29466,train/val
P47929,train/val
Q8R2Y0,train/val
Q9BV23,train/val
Q5XI64,train/val
Q8RT60,train/val
Q0PJ46,train/val
Q8II36,train/val
Q9GSW0,train/val
Q9Y006,train/val
Q9TW89,train/val
P0CT06,train/val
P78325,train/val
P78352,train/val
Q62108,train/val
P31016,train/val
P78356,train/val
P78362,train/val
P80299,train/val
P34914,train/val
P80370,train/val
Q9GRG7,train/val
Q9GV40,train/val
P34980,train/val
P30557,train/val
Q8TCT1,train/val
Q9Y263,train/val
P10619,train/val
P10584,train/val
O93875,train/val
O54898,train/val
Q27YN9,train/val
Q16665,train/val
Q8K3U6,train/val
P68871,train/val
P47199,train/val
O09114,train/val
O43674,train/val
P00491,train/val
P46094,train/val
P53602,train/val
P45352,train/val
P07607,train/val
O15496,train/val
P08290,train/val
A5A0U0,train/val
P49864,train/val
P80276,train/val
P30937,train/val
P49660,train/val
Q15761,train/val
P14644,train/val
Q3UEI1,train/val
P00375,train/val
Q920D2,train/val
P15474,train/val
P18910,train/val
P16066,train/val
P16298,train/val
P17658,train/val
P17659,train/val
Q9LGC6,train/val
O34623,train/val
P14616,train/val
P14743,train/val
P14920,train/val
P15127,train/val
P06213,train/val
P15208,train/val
Q9UHI8,train/val
Q9EQ60,train/val
O88427,train/val
O70344,train/val
P51787,train/val
Q9Z0N7,train/val
P21556,train/val
B1AH88,train/val
O43174,train/val
Q5MY95,train/val
Q5NUL3,train/val
Q5TKS0,train/val
O94777,train/val
O75414,train/val
P35228,train/val
O96013,train/val
Q8BTW9,train/val
P33033,train/val
P32244,train/val
O08608,train/val
P53798,train/val
Q02769,train/val
P04058,train/val
P0AEY8,train/val
Q8K409,train/val
P06746,train/val
P06766,train/val
Q00688,train/val
P43143,train/val
Q9R0W9,train/val
Q02844,train/val
P27435,train/val
P29853,train/val
P68890,train/val
P06633,train/val
P35917,train/val
P55157,train/val
P00959,train/val
P07861,train/val
P08473,train/val
P08049,train/val
Q61391,train/val
Q9R273,train/val
A2AGL3,train/val
Q15413,train/val
P31388,train/val
P50406,train/val
Q9R1C8,train/val
P08842,train/val
P40925,train/val
P11708,train/val
P14152,train/val
P24046,train/val
P56475,train/val
P50572,train/val
P19821,train/val
P04174,train/val
P15122,train/val
O75676,train/val
P13716,train/val
O95985,train/val
O66129,train/val
P51878,train/val
P17050,train/val
P40989,train/val
O43548,train/val
O02667,train/val
P46616,train/val
Q99N42,train/val
Q5FVR2,train/val
O54992,train/val
Q8IW41,train/val
O75419,train/val
P68404,train/val
P05771,train/val
P68403,train/val
Q9UQ49,train/val
Q9NXG6,train/val
Q14012,train/val
Q16566,train/val
P51578,train/val
Q64663,train/val
Q12913,train/val
P38650,train/val
Q14204,train/val
P06720,train/val
Q9U763,train/val
F1N476,train/val
P0DPD6,train/val
Q28153,train/val
Q77Y21,train/val
P04618,train/val
P05866,train/val
P63640,train/val
P63641,train/val
Q04IS7,train/val
P11216,train/val
P06628,train/val
P32198,train/val
P22443,train/val
O43924,train/val
Q95142,train/val
Q9XT54,train/val
P67774,train/val
P62714,train/val
P63330,train/val
P67775,train/val
P62715,train/val
P11611,train/val
P67777,train/val
P33247,train/val
Q9NWL6,train/val
Q00788,train/val
P00760,train/val
P16753,train/val
Q92547,train/val
O43603,train/val
O75815,train/val
P10253,train/val
Q9Y3Q0,train/val
P09958,train/val
P26640,train/val
P06281,train/val
P24752,train/val
Q13557,train/val
P15791,train/val
Q96LB2,train/val
Q96P09,train/val
Q96P65,train/val
P62330,train/val
P62331,train/val
Q9HD36,train/val
O15392,train/val
P38398,train/val
P31944,train/val
Q02318,train/val
O00574,train/val
Q99418,train/val
Q86XE5,train/val
Q16854,train/val
Q53GQ0,train/val
P56937,train/val
Q9WV87,train/val
Q9BZ11,train/val
Q9BZM1,train/val
Q9Y496,train/val
Q9Y4D2,train/val
Q5YLM1,train/val
Q6WQJ1,train/val
Q8NEV4,train/val
Q8NFD2,train/val
Q8NFJ6,train/val
G3H407,train/val
Q8NG68,train/val
Q8NI60,train/val
Q9NRR2,train/val
F1LQQ7,train/val
Q05193,train/val
P21575,train/val
P39053,train/val
P30550,train/val
P52500,train/val
P21729,train/val
P20420,train/val
Q2MKA5,train/val
Q9Y5Y9,train/val
Q29495,train/val
P50573,train/val
P07332,train/val
O30463,train/val
Q9Y243,train/val
P02770,train/val
P22072,train/val
Q01337,train/val
P22086,train/val
P18825,train/val
P04415,train/val
Q6KCB6,train/val
P63073,train/val
P06730,train/val
P29338,train/val
Q9Y2K2,train/val
Q8WU08,train/val
Q9BXU1,train/val
Q9H6P5,train/val
Q9H3S4,train/val
Q99816,train/val
P45974,train/val
Q9C098,train/val
Q9C5U0,train/val
Q9C5U1,train/val
Q9EQU3,train/val
Q9ERM3,train/val
Q9Z2A7,train/val
Q9ES66,train/val
Q9EXV5,train/val
C8YUV9,train/val
Q2PUH3,train/val
Q2XPY6,train/val
P00751,train/val
P00809,train/val
P00970,train/val
P01133,train/val
P01256,train/val
P01275,train/val
P01282,train/val
P02692,train/val
P14925,train/val
Q9Z2Z8,train/val
P00521,train/val
Q9UI33,train/val
P17952,train/val
P00887,train/val
O34667,train/val
Q8NFI3,train/val
Q8T6J6,train/val
P56483,train/val
P51677,train/val
Q9BDS8,train/val
Q9NQS7,train/val
Q60751,train/val
P08069,train/val
P24062,train/val
P06762,train/val
P14901,train/val
Q8MMZ8,train/val
Q92851,train/val
Q969V1,train/val
Q97S36,train/val
Q9I056,train/val
Q6P179,train/val
Q6P3R8,train/val
Q6P6Q7,train/val
P42224,train/val
P42225,train/val
Q6PFW1,train/val
Q9CQ82,train/val
Q9QUM0,train/val
Q697L1,train/val
P00898,train/val
Q7Z1V1,train/val
Q8K418,train/val
O54798,train/val
O15455,train/val
Q9HC35,train/val
O15075,train/val
O15146,train/val
O15245,train/val
O15648,train/val
O25801,train/val
P18870,train/val
P01012,train/val
P10724,train/val
P45040,train/val
P56073,train/val
O46128,train/val
Q03732,train/val
P49619,train/val
P30536,train/val
P30897,train/val
P30992,train/val
P30993,train/val
Q8RN04,train/val
O67648,train/val
Q96PN6,train/val
Q96PY6,train/val
Q96Q40,train/val
Q97Q48,train/val
P32298,train/val
P32755,train/val
P32215,train/val
P07379,train/val
P35558,train/val
Q60823,train/val
P31751,train/val
Q60963,train/val
Q61096,train/val
Q61337,train/val
Q61937,train/val
P06748,train/val
Q62226,train/val
Q9UKI8,train/val
Q9ULW0,train/val
Q9UMX1,train/val
Q9UNA4,train/val
Q9UNN8,train/val
O00337,train/val
O00506,train/val
O00750,train/val
O00767,train/val
O00206,train/val
Q8N5S9,train/val
Q8TD19,train/val
Q96NX5,train/val
Q7TNJ7,train/val
Q58D13,train/val
Q9Z0Y8,train/val
Q9P0X4,train/val
P08151,train/val
Q13490,train/val
Q13510,train/val
Q13546,train/val
Q13563,train/val
Q13705,train/val
O54939,train/val
Q8RLA6,train/val
Q8TF76,train/val
P04694,train/val
P17735,train/val
P04786,train/val
Q9Y618,train/val
P22307,train/val
Q9GZQ6,train/val
Q9Y5X5,train/val
P04181,train/val
P29758,train/val
O15294,train/val
P09936,train/val
O88831,train/val
Q96RR4,train/val
Q8C078,train/val
O43463,train/val
Q06210,train/val
O70456,train/val
P31947,train/val
Q8IVM8,train/val
Q86VW1,train/val
Q8R000,train/val
Q86UW1,train/val
Q9H665,train/val
O60282,train/val
P51557,train/val
Q9F2F0,train/val
P70658,train/val
O08565,train/val
P79394,train/val
P61073,train/val
Q6UCJ9,train/val
Q8IIJ9,train/val
Q8IIL0,train/val
Q9KPI8,train/val
Q9NPH5,train/val
Q13951,train/val
P22309,train/val
Q9URB4,train/val
P9WQA3,train/val
A0A380PJR2,train/val
P0AB71,train/val
Q9Y468,train/val
Q9NZQ8,train/val
C4LRQ6,train/val
Q2LFS1,train/val
Q6Q793,train/val
A5Z252,train/val
Q587A7,train/val
Q08I33,train/val
O08498,train/val
O50979,train/val
P70269,train/val
P56109,train/val
Q84AD8,train/val
P94958,train/val
P10620,train/val
Q99735,train/val
O14880,train/val
P0DMM9,train/val
P50225,train/val
P50226,train/val
O43704,train/val
O00338,train/val
Q03137,train/val
P54764,train/val
O15270,train/val
P01106,train/val
P01109,train/val
P13674,train/val
P54001,train/val
P17442,train/val
P20052,train/val
P20333,train/val
P25942,train/val
P36941,train/val
P42573,train/val
Q91V01,train/val
Q91ZY3,train/val
Q96B36,train/val
Q9D1F4,train/val
Q99J39,train/val
O95398,train/val
Q9P0U3,train/val
Q9ULC6,train/val
Q9Y2J8,train/val
Q08642,train/val
Q9ULW8,train/val
P33437,train/val
P01584,train/val
Q28905,train/val
P37289,train/val
P50336,train/val
O24164,train/val
Q96GD4,train/val
Q9EPX4,train/val
P17425,train/val
P50135,train/val
O95139,train/val
P15289,train/val
P11245,train/val
Q64686,train/val
Q64444,train/val
P51512,train/val
P47809,train/val
P45985,train/val
O95237,train/val
O43193,train/val
P32214,train/val
P04574,train/val
Q64537,train/val
O88456,train/val
P04632,train/val
Q9UKG9,train/val
P02665,train/val
P11150,train/val
P37230,train/val
Q07869,train/val
P23204,train/val
Q95N78,train/val
Q7TNH1,train/val
P97714,train/val
O95050,train/val
O35164,train/val
P49653,train/val
P20142,train/val
P43165,train/val
P24592,train/val
P48775,train/val
P30711,train/val
P0CG29,train/val
Q9H1D9,train/val
Q9Y2Y1,train/val
O15229,train/val
P00387,train/val
P52333,train/val
P18761,train/val
P04073,train/val
Q9NZK7,train/val
Q8WXQ8,train/val
P13634,train/val
Q8NCG5,train/val
Q9BWD1,train/val
P21266,train/val
O00519,train/val
P19217,train/val
P12319,train/val
P51451,train/val
Q9BTU6,train/val
P53634,train/val
Q9P0Z9,train/val
Q86WU2,train/val
P28494,train/val
P02774,train/val
Q15054,train/val
Q16775,train/val
O35952,train/val
P00636,train/val
P55786,train/val
P23141,train/val
P13929,train/val
A6HIV9,train/val
P11416,train/val
P10276,train/val
Q9BTY2,train/val
P55211,train/val
Q9H228,train/val
Q00796,train/val
P17439,train/val
Q183M8,train/val
Q183M1,train/val
Q8NB78,train/val
Q91XA9,train/val
P29562,train/val
P60842,train/val
P60843,train/val
P10630,train/val
Q14240,train/val
Q96JM7,train/val
Q8NA19,train/val
Q05BQ5,train/val
Q9H0E3,train/val
O75533,train/val
D5JGF6,train/val
O14641,train/val
O15151,train/val
O15169,train/val
O88566,train/val
P04628,train/val
O75897,train/val
O00204,train/val
Q9BR01,train/val
P11707,train/val
P00178,train/val
O95747,train/val
P78595,train/val
P20794,train/val
Q9UEW8,train/val
O88506,train/val
P43071,train/val
P35570,train/val
P04401,train/val
O76039,train/val
Q9JJJ7,train/val
Q9H237,train/val
Q9Y2T1,train/val
P00167,train/val
P00184,train/val
P00185,train/val
P00371,train/val
P00395,train/val
P05503,train/val
O78749,train/val
P00403,train/val
Q9H3R0,train/val
P9WHV7,train/val
O95544,train/val
P43093,train/val
P43095,train/val
Q8IDQ9,train/val
Q13451,train/val
P60484,train/val
Q8WUK0,train/val
Q9NRM0,train/val
O61142,train/val
A0A077YEX9,train/val
Q6PCB7,train/val
Q60714,train/val
Q9Y4C1,train/val
Q9Y2K7,train/val
Q9Z2R9,train/val
Q99542,train/val
P68104,train/val
Q05639,train/val
P0A3M5,train/val
Q54618,train/val
P0A3M6,train/val
P0C7A3,train/val
P35695,train/val
P14489,train/val
P46587,train/val
P56704,train/val
P27467,train/val
P62834,train/val
O00311,train/val
Q02779,train/val
P78417,train/val
P48449,train/val
P07384,train/val
P35750,train/val
Q15788,train/val
P00591,train/val
O04373,train/val
Q9UPZ9,train/val
O55193,train/val
P51683,train/val
P51450,train/val
Q9JN24,train/val
P0A6K3,train/val
A8B2U2,train/val
P02545,train/val
P46063,train/val
P54132,train/val
P97697,train/val
Q20MD5,train/val
P0DOF8,train/val
P05780,train/val
P06821,train/val
O43683,train/val
Q9UJ42,train/val
Q13609,train/val
P06307,train/val
Q14451,train/val
P13500,train/val
P15813,train/val
Q9I7A8,train/val
Q16798,train/val
Q8I2J3,train/val
Q9HC29,train/val
Q9HC97,train/val
Q9H2X9,train/val
Q63633,train/val
B9W6M3,train/val
P31214,train/val
Q9JJ74,train/val
Q9BZL6,train/val
Q6QLK5,train/val
Q8IL11,train/val
Q03963,train/val
Q16543,train/val
